url,domain,page_title,source_pattern,recommended_variant,functional_intuitiveness_1_5,minimalism_1_5,mobile_1_5,reduced_motion_1_5,cms_change_resilience_1_5,total_25,evidence_excerpt,decision_rationale,implementation_note,source_access_limitation
https://onepagelove.com/atishay-tuli,onepagelove.com,Atishay Tuli — One Page Website Award,미니멀·에디토리얼 위계,center-only,5,5,5,5,5,25,"메타: What a joyful experience having a minimal/creative mode switcher in this One Pager (built with Framer) for Atishay Tuli. Fun! / 관찰 소제목: Atishay Tuli | Similar One Page Websites | Framer - Build better sites, faster | SimpleSketche",한 항목에만 시선을 집중시켜 가장 미니멀하고 직관적이며 긴 CMS 문구나 다양한 포스터 비율에도 안전함.,단일 템플릿과 01/02/03 인디케이터만 유지. 전환 시 텍스트·날짜·장소도 같은 상태로 교체.,
https://onepagelove.com/belen-jones,onepagelove.com,Belen Jones — One Page Website Award,3D·공간 깊이,excluded,1,2,1,1,1,6,"메타: Unique, brutalist One Pager for Belen Jones – featuring a 3D cube rotating projects. / 관찰 소제목: Belen Jones | Similar One Page Websites | Framer - Build better sites, faster | SimpleSketche",공연 템플릿의 선택·비교보다 장식 모션 또는 다른 제품 목적이 앞서 이번 캐러셀의 직접 근거로 채택하지 않음.,직접 구현 근거에서는 제외하고 표면 스타일 또는 실패 방지 사례로만 보존.,
https://onepagelove.com/belgrade-architecture,onepagelove.com,Architecture of Socialist-Era Belgrade — One Page Website Award,건축 프레이밍·전시,center-only,5,5,5,5,5,25,"메타: Storytelling One Pager (built with Webflow) paying homage to the Architecture of Socialist-Era Belgrade. / 관찰 소제목: Architecture of Socialist-Era Belgrade | Similar One Page Websites | Framer - Build better sites, faster | Neuropelvic Surgery",한 항목에만 시선을 집중시켜 가장 미니멀하고 직관적이며 긴 CMS 문구나 다양한 포스터 비율에도 안전함.,단일 템플릿과 01/02/03 인디케이터만 유지. 전환 시 텍스트·날짜·장소도 같은 상태로 교체.,
https://onepagelove.com/billow,onepagelove.com,Billow — One Page Website Award,큐레이션·시각 위계,center-only,5,5,5,5,5,25,"메타: Great breathing room and overall design throughout this One Pager (built with Framer) taking waitlist requests for Billow. / 관찰 소제목: Billow | Similar One Page Websites | Framer - Build better sites, faster | Housemait",한 항목에만 시선을 집중시켜 가장 미니멀하고 직관적이며 긴 CMS 문구나 다양한 포스터 비율에도 안전함.,단일 템플릿과 01/02/03 인디케이터만 유지. 전환 시 텍스트·날짜·장소도 같은 상태로 교체.,
https://onepagelove.com/canopy,onepagelove.com,Canopy — One Page Website Award,큐레이션·시각 위계,center-only,5,5,5,5,5,25,"메타: One Pager for Canopy – a SEO writing tool built for Squarespace. Great to see strong demo examples and tools that all load within the same page experience. / 관찰 소제목: Canopy | Similar One Page Websites | Framer - Build better sites, faster | Housemait",한 항목에만 시선을 집중시켜 가장 미니멀하고 직관적이며 긴 CMS 문구나 다양한 포스터 비율에도 안전함.,단일 템플릿과 01/02/03 인디케이터만 유지. 전환 시 텍스트·날짜·장소도 같은 상태로 교체.,
https://onepagelove.com/cibby,onepagelove.com,Cibby — One Page Website Award,큐레이션·시각 위계,center-only,4,5,4,4,4,21,"메타: Launching soon page for Cibby – an app that lets users preserve and explore their physical game collections. What a first impression with the interactive moving covers and the teas / 관찰 소제목: Cibby | Similar One Page Websites | Framer - Build better sites, faster | Housemait",한 항목에만 시선을 집중시켜 가장 미니멀하고 직관적이며 긴 CMS 문구나 다양한 포스터 비율에도 안전함.,단일 템플릿과 01/02/03 인디케이터만 유지. 전환 시 텍스트·날짜·장소도 같은 상태로 교체.,
https://onepagelove.com/compile,onepagelove.com,Cursor Compile — One Page Website Award,큐레이션·시각 위계,center-only,5,5,5,5,5,25,"메타: Fun interactive hero shapes forming ‘Compile’ – Cursor’s invite-only conference happening 16 June 2026. Neat touch with the lined halftone speaker portraits, almost resembling guil / 관찰 소제목: Cursor Compile | Similar One Page Websites | Framer - Build better sites, faster | Rendez-vous Francéclat",한 항목에만 시선을 집중시켜 가장 미니멀하고 직관적이며 긴 CMS 문구나 다양한 포스터 비율에도 안전함.,단일 템플릿과 01/02/03 인디케이터만 유지. 전환 시 텍스트·날짜·장소도 같은 상태로 교체.,
https://onepagelove.com/digital-original-xr,onepagelove.com,Digital Original XR — One Page Website Award,모션·상호작용,hidden-offstage,3,5,4,4,4,20,"메타: Incredibly impressive meta quest demo that activates as you scroll this One Pager for Digital Original XR. The app experience lets users view art in virtual and mixed reality, brow / 관찰 소제목: Digital Original XR | Similar One Page Websites | Framer - Build better sites, faster | Housemait",활성 템플릿만 보이고 나머지는 프레임 밖에서 대기해 구조가 가장 안정적이며 모바일·CMS·reduced-motion 대응이 쉬움.,이전/다음은 opacity 0과 x 이동으로 대기. DOM/CMS 데이터는 유지하고 시각 상태만 전환.,
https://onepagelove.com/experience-lab,onepagelove.com,Experience.Lab — One Page Website Award,모션·상호작용,hidden-offstage,5,5,5,5,5,25,"메타: Motion-led One Pager (built with Framer) for Experience.Lab – Publicis Groupe Japan’s hub delivering solutions across APAC. Really love how they integrated the team members on hove / 관찰 소제목: Experience.Lab | Similar One Page Websites | Framer - Build better sites, faster | Mainline Next.js Next.js Template built with Tailwind CSS",활성 템플릿만 보이고 나머지는 프레임 밖에서 대기해 구조가 가장 안정적이며 모바일·CMS·reduced-motion 대응이 쉬움.,이전/다음은 opacity 0과 x 이동으로 대기. DOM/CMS 데이터는 유지하고 시각 상태만 전환.,
https://onepagelove.com/flex-digital,onepagelove.com,Flex Digital — One Page Website Award,미니멀·에디토리얼 위계,center-only,5,5,5,5,5,25,"메타: Good breathing room in this One Page portfolio for Flex Digital. / 관찰 소제목: Flex Digital | Similar One Page Websites | Framer - Build better sites, faster | SimpleSketche",한 항목에만 시선을 집중시켜 가장 미니멀하고 직관적이며 긴 CMS 문구나 다양한 포스터 비율에도 안전함.,단일 템플릿과 01/02/03 인디케이터만 유지. 전환 시 텍스트·날짜·장소도 같은 상태로 교체.,
https://onepagelove.com/fourmula,onepagelove.com,Fourmula — One Page Website Award,모션·상호작용,hidden-offstage,4,5,5,5,5,24,"메타: One Pager (built with Webflow) for an AI product generator tool called Fourmula. Always a fan of an interactive onboarding before scrolling, well played. / 관찰 소제목: Fourmula | Similar One Page Websites | Framer - Build better sites, faster | Housemait",활성 템플릿만 보이고 나머지는 프레임 밖에서 대기해 구조가 가장 안정적이며 모바일·CMS·reduced-motion 대응이 쉬움.,이전/다음은 opacity 0과 x 이동으로 대기. DOM/CMS 데이터는 유지하고 시각 상태만 전환.,
https://onepagelove.com/frontend-supply,onepagelove.com,Frontend Supply™ — One Page Website Award,미니멀·에디토리얼 위계,center-only,5,5,5,5,5,25,"메타: Neat One Page portfolio for Frontend Supply, a frontend-subscription service for startups, led by Doğukan. / 관찰 소제목: Frontend Supply™ | Similar One Page Websites | Framer - Build better sites, faster | SimpleSketche",한 항목에만 시선을 집중시켜 가장 미니멀하고 직관적이며 긴 CMS 문구나 다양한 포스터 비율에도 안전함.,단일 템플릿과 01/02/03 인디케이터만 유지. 전환 시 텍스트·날짜·장소도 같은 상태로 교체.,
https://onepagelove.com/generative-ai-trends-2026,onepagelove.com,2026 Generative AI Trends — One Page Website Award,큐레이션·시각 위계,center-only,5,5,5,5,5,25,"메타: Annual report One Pager (built with Webflow) sharing the results for Typeform’s 2026 AI in marketing data report. / 관찰 소제목: 2026 Generative AI Trends | Similar One Page Websites | Framer - Build better sites, faster | Shopify Editions – Spring 2026",한 항목에만 시선을 집중시켜 가장 미니멀하고 직관적이며 긴 CMS 문구나 다양한 포스터 비율에도 안전함.,단일 템플릿과 01/02/03 인디케이터만 유지. 전환 시 텍스트·날짜·장소도 같은 상태로 교체.,
https://onepagelove.com/george-wood,onepagelove.com,George Wood — One Page Website Award,미니멀·에디토리얼 위계,center-only,5,5,5,5,5,25,"메타: Minimal One Pager for George Wood – an interface and product designer based in Nottingham. You can customise the entire site using the settings panel and George even added a little / 관찰 소제목: George Wood | Similar One Page Websites | Framer - Build better sites, faster | SimpleSketche",한 항목에만 시선을 집중시켜 가장 미니멀하고 직관적이며 긴 CMS 문구나 다양한 포스터 비율에도 안전함.,단일 템플릿과 01/02/03 인디케이터만 유지. 전환 시 텍스트·날짜·장소도 같은 상태로 교체.,
https://onepagelove.com/glyphs-grids,onepagelove.com,Glyphs & Grids — One Page Website Award,모션·상호작용,hidden-offstage,5,5,5,5,5,25,"메타: Playful inline icon animations bring charm to the storytelling in this launching soon page for Glyphs & Grids, a macOS font manager. / 관찰 소제목: Glyphs & Grids | Similar One Page Websites | Framer - Build better sites, faster | Housemait",활성 템플릿만 보이고 나머지는 프레임 밖에서 대기해 구조가 가장 안정적이며 모바일·CMS·reduced-motion 대응이 쉬움.,이전/다음은 opacity 0과 x 이동으로 대기. DOM/CMS 데이터는 유지하고 시각 상태만 전환.,
https://onepagelove.com/heaven-in-color,onepagelove.com,Heaven in Color — One Page Website Award,큐레이션·시각 위계,center-only,5,5,5,5,5,25,"메타: Fascinating single-serving One Pager for Heaven in Color, turning San Francisco sky colors captured every 30 minutes into one beautiful collage. / 관찰 소제목: Heaven in Color | Similar One Page Websites | Framer - Build better sites, faster | Sky Clock",한 항목에만 시선을 집중시켜 가장 미니멀하고 직관적이며 긴 CMS 문구나 다양한 포스터 비율에도 안전함.,단일 템플릿과 01/02/03 인디케이터만 유지. 전환 시 텍스트·날짜·장소도 같은 상태로 교체.,
https://onepagelove.com/hebbia,onepagelove.com,Hebbia — One Page Website Award,미니멀·에디토리얼 위계,center-only,5,5,5,5,5,25,"메타: Unique elements and creative ideas throughout this One Page portfolio for Hebbia Design Studio. / 관찰 소제목: Hebbia | Similar One Page Websites | Framer - Build better sites, faster | SimpleSketche",한 항목에만 시선을 집중시켜 가장 미니멀하고 직관적이며 긴 CMS 문구나 다양한 포스터 비율에도 안전함.,단일 템플릿과 01/02/03 인디케이터만 유지. 전환 시 텍스트·날짜·장소도 같은 상태로 교체.,
https://onepagelove.com/heyclicky,onepagelove.com,heyclicky — One Page Website Award,큐레이션·시각 위계,excluded,2,2,2,2,2,10,"메타: Fun, retro and slightly unhinged landing page for heyclicky – an AI assistant for macOS that teaches users, provides guidance, and runs automated tasks. The latency of the interact / 관찰 소제목: heyclicky | Similar One Page Websites | Framer - Build better sites, faster | Housemait",공연 템플릿의 선택·비교보다 장식 모션 또는 다른 제품 목적이 앞서 이번 캐러셀의 직접 근거로 채택하지 않음.,직접 구현 근거에서는 제외하고 표면 스타일 또는 실패 방지 사례로만 보존.,
https://onepagelove.com/hire-webflow,onepagelove.com,Hire Webflow help - One Page Love,큐레이션·시각 위계,center-only,5,5,5,5,5,25,"메타: A curated list of skilled Webflow freelancers and agencies, each with work featured on One Page Love. / 관찰 소제목: Hire Webflow help",한 항목에만 시선을 집중시켜 가장 미니멀하고 직관적이며 긴 CMS 문구나 다양한 포스터 비율에도 안전함.,단일 템플릿과 01/02/03 인디케이터만 유지. 전환 시 텍스트·날짜·장소도 같은 상태로 교체.,
https://onepagelove.com/housemait,onepagelove.com,Housemait — One Page Website Award,모션·상호작용,excluded,2,2,1,2,2,9,"메타: Long-scrolling Landing Page for Housemait, an app to help family calendars, meals, shopping and chores, with an AI assistant accessible through WhatsApp. / 관찰 소제목: Housemait | Similar One Page Websites | Framer - Build better sites, faster | Triple Kingdom",공연 템플릿의 선택·비교보다 장식 모션 또는 다른 제품 목적이 앞서 이번 캐러셀의 직접 근거로 채택하지 않음.,직접 구현 근거에서는 제외하고 표면 스타일 또는 실패 방지 사례로만 보존.,
https://onepagelove.com/invoicemon,onepagelove.com,invoicemon — One Page Website Award,모션·상호작용,excluded,2,2,2,2,2,10,"메타: Brilliant scroll-to-demo interactive experience in this One Pager for invoicemon, a free browser-based invoice generator. ps. Mighil was kind enough to give OPL readers a 50% disco / 관찰 소제목: invoicemon | Similar One Page Websites | Framer - Build better sites, faster | Billow",공연 템플릿의 선택·비교보다 장식 모션 또는 다른 제품 목적이 앞서 이번 캐러셀의 직접 근거로 채택하지 않음.,직접 구현 근거에서는 제외하고 표면 스타일 또는 실패 방지 사례로만 보존.,
https://onepagelove.com/johny-vino,onepagelove.com,Johny Vino — One Page Website Award,캐러셀·갤러리 전환,partial-visible,5,5,1,5,5,21,"메타: Slick One Page portfolio for Johny Vino, showcasing his product and UX/UI design work within horizontal sliders. / 관찰 소제목: Johny Vino | Similar One Page Websites | Framer - Build better sites, faster | SimpleSketche","좌우 다음 항목이 일부 보여 순환 가능성을 즉시 알리지만, 모바일에서는 폭을 압박하므로 데스크톱 전용 보조 단서로 적합.","Desktop: 중앙 100%, 좌우 82–88% 축소·각 12–18% 노출. Mobile/reduced-motion: hidden-offstage로 자동 전환.",
https://onepagelove.com/kevin,onepagelove.com,Kevin — One Page Website Award,큐레이션·시각 위계,center-only,5,5,5,5,5,25,"메타: Clean One Pager for a new AI-powered mockup scene tool called Kevin. / 관찰 소제목: Kevin | Similar One Page Websites | Framer - Build better sites, faster | Housemait",한 항목에만 시선을 집중시켜 가장 미니멀하고 직관적이며 긴 CMS 문구나 다양한 포스터 비율에도 안전함.,단일 템플릿과 01/02/03 인디케이터만 유지. 전환 시 텍스트·날짜·장소도 같은 상태로 교체.,
https://onepagelove.com/landmark,onepagelove.com,Landmark — One Page Website Award,미니멀·에디토리얼 위계,center-only,5,5,5,5,5,25,"메타: Smart One Pager (built using WordPress) for Landmark, showcasing their real estate services and property portfolio. Big domain this (alre.com) – Landmark is the operating brand of / 관찰 소제목: Landmark | Similar One Page Websites | Framer - Build better sites, faster | SimpleSketche",한 항목에만 시선을 집중시켜 가장 미니멀하고 직관적이며 긴 CMS 문구나 다양한 포스터 비율에도 안전함.,단일 템플릿과 01/02/03 인디케이터만 유지. 전환 시 텍스트·날짜·장소도 같은 상태로 교체.,
https://onepagelove.com/lovably,onepagelove.com,Lovably — One Page Website Award,미니멀·에디토리얼 위계,center-only,5,5,5,5,5,25,"메타: Wonderful minimal direction in this One Pager (built with Webflow) for Lovably, a New York brand strategy and design studio celebrating 12 years in business. / 관찰 소제목: Lovably | Similar One Page Websites | Framer - Build better sites, faster | Mainline Next.js Next.js Template built with Tailwind CSS",한 항목에만 시선을 집중시켜 가장 미니멀하고 직관적이며 긴 CMS 문구나 다양한 포스터 비율에도 안전함.,단일 템플릿과 01/02/03 인디케이터만 유지. 전환 시 텍스트·날짜·장소도 같은 상태로 교체.,
https://onepagelove.com/ma,onepagelove.com,鳥獣戯間 — One Page Website Award,모션·상호작용,center-only,4,5,4,5,4,22,"메타: Experimental, case-study One Pager on “Ma” (間) — the Japanese concept of negative space. The Site Page site explores how a story can unfold in emptiness, using Chōjū-giga (the 12th / 관찰 소제목: 鳥獣戯間 | Similar One Page Websites | Framer - Build better sites, faster | History of Software Design",한 항목에만 시선을 집중시켜 가장 미니멀하고 직관적이며 긴 CMS 문구나 다양한 포스터 비율에도 안전함.,단일 템플릿과 01/02/03 인디케이터만 유지. 전환 시 텍스트·날짜·장소도 같은 상태로 교체.,
https://onepagelove.com/madie,onepagelove.com,Madie — One Page Website Award,큐레이션·시각 위계,center-only,5,5,5,5,5,25,"메타: Charming One Pager for Madie – a new madeleine and coffee shop in Madrid, Spain. Make sure you check out the overlay navigation transition, slick. / 관찰 소제목: Madie | Similar One Page Websites | Framer - Build better sites, faster | 11 Bar",한 항목에만 시선을 집중시켜 가장 미니멀하고 직관적이며 긴 CMS 문구나 다양한 포스터 비율에도 안전함.,단일 템플릿과 01/02/03 인디케이터만 유지. 전환 시 텍스트·날짜·장소도 같은 상태로 교체.,
https://onepagelove.com/magma,onepagelove.com,Magma — One Page Website Award,큐레이션·시각 위계,center-only,5,5,5,5,5,25,"메타: Dark-schemed launching soon page (built with Webflow) for Magma, a service to help companies build sovereign, expert-trained AI agents and automation. / 관찰 소제목: Magma | Similar One Page Websites | Framer - Build better sites, faster | Mainline Next.js Next.js Template built with Tailwind CSS",한 항목에만 시선을 집중시켜 가장 미니멀하고 직관적이며 긴 CMS 문구나 다양한 포스터 비율에도 안전함.,단일 템플릿과 01/02/03 인디케이터만 유지. 전환 시 텍스트·날짜·장소도 같은 상태로 교체.,
https://onepagelove.com/marina-rachello,onepagelove.com,Marina Rachello — One Page Website Award,미니멀·에디토리얼 위계,center-only,5,5,5,5,5,25,"메타: Vibrant, bold type throughout this One Page portfolio for visual designer, Marina Rachello. / 관찰 소제목: Marina Rachello | Similar One Page Websites | Framer - Build better sites, faster | SimpleSketche",한 항목에만 시선을 집중시켜 가장 미니멀하고 직관적이며 긴 CMS 문구나 다양한 포스터 비율에도 안전함.,단일 템플릿과 01/02/03 인디케이터만 유지. 전환 시 텍스트·날짜·장소도 같은 상태로 교체.,
https://onepagelove.com/mat,onepagelove.com,Mat — One Page Website Award,큐레이션·시각 위계,center-only,5,5,5,5,5,25,"메타: One Pager (built with Framer) for Mat – an iOS app that lets users create custom home screen layouts by arranging photo cutouts on personalized digital mats. / 관찰 소제목: Mat | Similar One Page Websites | Framer - Build better sites, faster | Housemait",한 항목에만 시선을 집중시켜 가장 미니멀하고 직관적이며 긴 CMS 문구나 다양한 포스터 비율에도 안전함.,단일 템플릿과 01/02/03 인디케이터만 유지. 전환 시 텍스트·날짜·장소도 같은 상태로 교체.,
https://onepagelove.com/materials,onepagelove.com,Materials¹ — One Page Website Award,모션·상호작용,stack,4,3,4,4,4,19,"메타: Gorgeous morph of the hero object as you scroll this One Pager promoting the Materials¹ abstract design pack. / 관찰 소제목: Materials¹ | Similar One Page Websites | Framer - Build better sites, faster | Housemait",앞뒤 순서를 보여 주지만 겹침과 그림자가 정보 구조를 복잡하게 만들 수 있어 제한적 보조안으로만 적합.,"최대 3장, 동일 템플릿 컴포넌트만 사용. 회전은 ±1.5° 이하, 그림자는 한 방향으로 통일.",
https://onepagelove.com/matthew-chudnovski,onepagelove.com,Matthew Chudnovski — One Page Website Award,미니멀·에디토리얼 위계,center-only,5,5,5,5,5,25,"메타: Fun touch with the audio commentary function, within this One Page portfolio for marketing and creative director, Matthew Chudnovski. Also note how he loads up projects (via footer / 관찰 소제목: Matthew Chudnovski | Similar One Page Websites | Framer - Build better sites, faster | SimpleSketche",한 항목에만 시선을 집중시켜 가장 미니멀하고 직관적이며 긴 CMS 문구나 다양한 포스터 비율에도 안전함.,단일 템플릿과 01/02/03 인디케이터만 유지. 전환 시 텍스트·날짜·장소도 같은 상태로 교체.,
https://onepagelove.com/medium-rare,onepagelove.com,Medium Rare — One Page Website Award,큐레이션·시각 위계,center-only,5,5,5,5,5,25,"메타: Fun, interactive elements in this One Pager showcasing the work and experiments from the Medium Rare duo. / 관찰 소제목: Medium Rare | Similar One Page Websites | Framer - Build better sites, faster | Sky Clock",한 항목에만 시선을 집중시켜 가장 미니멀하고 직관적이며 긴 CMS 문구나 다양한 포스터 비율에도 안전함.,단일 템플릿과 01/02/03 인디케이터만 유지. 전환 시 텍스트·날짜·장소도 같은 상태로 교체.,
https://onepagelove.com/michael-pumo,onepagelove.com,Michael Pumo — One Page Website Award,미니멀·에디토리얼 위계,center-only,5,5,5,5,5,25,"메타: One Page portfolio (built using Storyblok CMS) for London-based freelance web designer and frontend developer, Michael Pumo. / 관찰 소제목: Michael Pumo | Similar One Page Websites | Framer - Build better sites, faster | SimpleSketche",한 항목에만 시선을 집중시켜 가장 미니멀하고 직관적이며 긴 CMS 문구나 다양한 포스터 비율에도 안전함.,단일 템플릿과 01/02/03 인디케이터만 유지. 전환 시 텍스트·날짜·장소도 같은 상태로 교체.,
https://onepagelove.com/monolog,onepagelove.com,Monolog — One Page Website Award,미니멀·에디토리얼 위계,center-only,5,5,5,5,5,25,"메타: Brilliant attention to detail and obvious care woven throughout this One Page portfolio (built with Webflow) for Monolog, the studio led by Huy “By Huy” Nguyen. / 관찰 소제목: Monolog | Similar One Page Websites | Framer - Build better sites, faster | Mainline Next.js Next.js Template built with Tailwind CSS",한 항목에만 시선을 집중시켜 가장 미니멀하고 직관적이며 긴 CMS 문구나 다양한 포스터 비율에도 안전함.,단일 템플릿과 01/02/03 인디케이터만 유지. 전환 시 텍스트·날짜·장소도 같은 상태로 교체.,
https://onepagelove.com/neuropelvic-surgery,onepagelove.com,Neuropelvic Surgery — One Page Website Award,건축 프레이밍·전시,center-only,5,5,5,5,5,25,"메타: Informational One Pager about Neuropelvic Surgery that provides pelvic health treatments and surgical solutions for women. / 관찰 소제목: Neuropelvic Surgery | Similar One Page Websites | Framer - Build better sites, faster | Architecture of Socialist-Era Belgrade",한 항목에만 시선을 집중시켜 가장 미니멀하고 직관적이며 긴 CMS 문구나 다양한 포스터 비율에도 안전함.,단일 템플릿과 01/02/03 인디케이터만 유지. 전환 시 텍스트·날짜·장소도 같은 상태로 교체.,
https://onepagelove.com/og-generator,onepagelove.com,OG Image Generator - One Page Love,큐레이션·시각 위계,stack,4,3,4,4,4,19,"메타: Paste a URL — get three designer-grade Open Graph cards in seconds. Edit any field and download the result as a JPG, ready for your <head>. / 관찰 소제목: OG Image Generator | Try a recent One Pager | ' + e.label + ' ' + e.sel + '",앞뒤 순서를 보여 주지만 겹침과 그림자가 정보 구조를 복잡하게 만들 수 있어 제한적 보조안으로만 적합.,"최대 3장, 동일 템플릿 컴포넌트만 사용. 회전은 ±1.5° 이하, 그림자는 한 방향으로 통일.",
https://onepagelove.com/onlook-cam,onepagelove.com,Onlook — One Page Website Award,큐레이션·시각 위계,center-only,5,5,5,5,5,25,"메타: Beautifully designed One Pager for Onlook, an app to view Ring camera feeds directly from your macOS menu bar. Always been a huge fan of in-page demos, where you can see exactly ho / 관찰 소제목: Onlook | Similar One Page Websites | Framer - Build better sites, faster | Housemait",한 항목에만 시선을 집중시켜 가장 미니멀하고 직관적이며 긴 CMS 문구나 다양한 포스터 비율에도 안전함.,단일 템플릿과 01/02/03 인디케이터만 유지. 전환 시 텍스트·날짜·장소도 같은 상태로 교체.,
https://onepagelove.com/pattern-breaking,onepagelove.com,Pattern Breaking — One Page Website Award,모션·상호작용,center-only,4,5,4,4,4,21,"메타: Storytelling One Pager for Pattern Breaking – an experimental project exposing manipulative tactics used by fast fashion websites to pressure customers into unnecessary purchases. / 관찰 소제목: Pattern Breaking | Similar One Page Websites | Framer - Build better sites, faster | Shopify Editions – Spring 2026",한 항목에만 시선을 집중시켜 가장 미니멀하고 직관적이며 긴 CMS 문구나 다양한 포스터 비율에도 안전함.,단일 템플릿과 01/02/03 인디케이터만 유지. 전환 시 텍스트·날짜·장소도 같은 상태로 교체.,
https://onepagelove.com/pp-neue-montreal,onepagelove.com,PP Neue Montreal — One Page Website Award,모션·상호작용,hidden-offstage,4,5,4,5,5,23,"메타: Brilliant showcase of the Neue Montreal typeface (by Pangram Pangram) throughout this long-scrolling One Pager (built with Framer). / 관찰 소제목: PP Neue Montreal | Similar One Page Websites | Framer - Build better sites, faster | Housemait",활성 템플릿만 보이고 나머지는 프레임 밖에서 대기해 구조가 가장 안정적이며 모바일·CMS·reduced-motion 대응이 쉬움.,이전/다음은 opacity 0과 x 이동으로 대기. DOM/CMS 데이터는 유지하고 시각 상태만 전환.,
https://onepagelove.com/printable-mockups,onepagelove.com,Printable Mockups — One Page Website Award,큐레이션·시각 위계,center-only,5,5,5,5,5,25,"메타: One Pager for Printable Mockups, a web app that lets users create UI mockups and wireframes using a drag-and-drop builder, then export and print them. Cheers for this Alex! / 관찰 소제목: Printable Mockups | Similar One Page Websites | Framer - Build better sites, faster | Housemait",한 항목에만 시선을 집중시켜 가장 미니멀하고 직관적이며 긴 CMS 문구나 다양한 포스터 비율에도 안전함.,단일 템플릿과 01/02/03 인디케이터만 유지. 전환 시 텍스트·날짜·장소도 같은 상태로 교체.,
https://onepagelove.com/rcl,onepagelove.com,Right-Click Logo — One Page Website Award,건축 프레이밍·전시,center-only,5,5,5,5,5,25,"메타: One Pager with a ready-to-use prompt for adding a right-click brand menu to your website logo. The interactive demo includes a real-time menu builder, so you can also preview and c / 관찰 소제목: Right-Click Logo | Similar One Page Websites | Framer - Build better sites, faster | Housemait",한 항목에만 시선을 집중시켜 가장 미니멀하고 직관적이며 긴 CMS 문구나 다양한 포스터 비율에도 안전함.,단일 템플릿과 01/02/03 인디케이터만 유지. 전환 시 텍스트·날짜·장소도 같은 상태로 교체.,
https://onepagelove.com/rectangles-fm,onepagelove.com,Rectangles.fm — One Page Website Award,큐레이션·시각 위계,center-only,5,5,5,5,5,25,"메타: Beautifully crafted One Pager (built with Framer) for Rectangles.fm delivering weekly design conversations. / 관찰 소제목: Rectangles.fm | Similar One Page Websites | Framer - Build better sites, faster | Mainline Next.js Next.js Template built with Tailwind CSS",한 항목에만 시선을 집중시켜 가장 미니멀하고 직관적이며 긴 CMS 문구나 다양한 포스터 비율에도 안전함.,단일 템플릿과 01/02/03 인디케이터만 유지. 전환 시 텍스트·날짜·장소도 같은 상태로 교체.,
https://onepagelove.com/rendez-vous-franceclat,onepagelove.com,Rendez-vous Francéclat — One Page Website Award,큐레이션·시각 위계,center-only,5,5,5,5,5,25,"메타: One Pager for Rendez-vous – a fine jewellery event launched by Francéclat. / 관찰 소제목: Rendez-vous Francéclat | Similar One Page Websites | Framer - Build better sites, faster | Sarah & Matt Wedding",한 항목에만 시선을 집중시켜 가장 미니멀하고 직관적이며 긴 CMS 문구나 다양한 포스터 비율에도 안전함.,단일 템플릿과 01/02/03 인디케이터만 유지. 전환 시 텍스트·날짜·장소도 같은 상태로 교체.,
https://onepagelove.com/root-square,onepagelove.com,Root Square — One Page Website Award,큐레이션·시각 위계,center-only,5,5,5,5,5,25,"메타: Friendly, approachable One Pager (built with Framer) for Root Square, offering online math tutoring for kids in English and Russian. The playful identity centers around a cat masco / 관찰 소제목: Root Square | Similar One Page Websites | Framer - Build better sites, faster | Mainline Next.js Next.js Template built with Tailwind CSS",한 항목에만 시선을 집중시켜 가장 미니멀하고 직관적이며 긴 CMS 문구나 다양한 포스터 비율에도 안전함.,단일 템플릿과 01/02/03 인디케이터만 유지. 전환 시 텍스트·날짜·장소도 같은 상태로 교체.,
https://onepagelove.com/rsquad,onepagelove.com,RSquad — One Page Website Award,모션·상호작용,hidden-offstage,5,5,5,5,5,25,"메타: Creative and unique One Pager (built with Webflow) for blockchain engineers, RSquad. The design direction and scroll concept is fascinating: “RSquad is a team of hardcore blockchai / 관찰 소제목: RSquad | Similar One Page Websites | Framer - Build better sites, faster | Mainline Next.js Next.js Template built with Tailwind CSS",활성 템플릿만 보이고 나머지는 프레임 밖에서 대기해 구조가 가장 안정적이며 모바일·CMS·reduced-motion 대응이 쉬움.,이전/다음은 opacity 0과 x 이동으로 대기. DOM/CMS 데이터는 유지하고 시각 상태만 전환.,
https://onepagelove.com/sarah-matt-wedding,onepagelove.com,Sarah & Matt Wedding — One Page Website Award,3D·공간 깊이,spatial-3d,3,3,2,2,3,13,"메타: Beautifully crafted One Pager sharing details about the wedding celebration of Sarah & Matt, taking place at Excelsior in Lancaster, Pennsylvania. The interactive hero, 3D invitati / 관찰 소제목: Sarah & Matt Wedding | Similar One Page Websites | Framer - Build better sites, faster | Rendez-vous Francéclat",건축 개구부의 깊이를 강화하지만 카메라·광원·가림 순서가 조금만 어긋나도 조잡해지고 모바일 비용이 큼.,단일 perspective-origin·고정 카메라·기준 PNG 전면 마스크. 사용자 조작에 따라 카메라 자체는 움직이지 않음.,
