url,domain,http_status,page_title,page_description_or_headings,observed_pattern,adopt_or_exclude_reason,access_limitation
https://onepagelove.com/rendez-vous-franceclat,onepagelove.com,200,Rendez-vous Francéclat — One Page Website Award,"메타: One Pager for Rendez-vous – a fine jewellery event launched by Francéclat. / 관찰 소제목: Rendez-vous Francéclat | Similar One Page Websites | Framer - Build better sites, faster | Sarah & Matt Wedding",큐레이션·시각 위계,채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.,
https://onepagelove.com/root-square,onepagelove.com,200,Root Square — One Page Website Award,"메타: Friendly, approachable One Pager (built with Framer) for Root Square, offering online math tutoring for kids in English and Russian. The playful identity centers around a cat masco / 관찰 소제목: Root Square | Similar One Page Websites | Framer - Build better sites, faster | Mainline Next.js Next.js Template built with Tailwind CSS",큐레이션·시각 위계,채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.,
https://onepagelove.com/rsquad,onepagelove.com,200,RSquad — One Page Website Award,"메타: Creative and unique One Pager (built with Webflow) for blockchain engineers, RSquad. The design direction and scroll concept is fascinating: “RSquad is a team of hardcore blockchai / 관찰 소제목: RSquad | Similar One Page Websites | Framer - Build better sites, faster | Mainline Next.js Next.js Template built with Tailwind CSS",모션·상호작용,채택: 위치·스케일·불투명도 중심의 짧은 상태 전환. 배제: 정보 이해를 지연시키는 장식 모션.,
https://onepagelove.com/sarah-matt-wedding,onepagelove.com,200,Sarah & Matt Wedding — One Page Website Award,"메타: Beautifully crafted One Pager sharing details about the wedding celebration of Sarah & Matt, taking place at Excelsior in Lancaster, Pennsylvania. The interactive hero, 3D invitati / 관찰 소제목: Sarah & Matt Wedding | Similar One Page Websites | Framer - Build better sites, faster | Rendez-vous Francéclat",3D·공간 깊이,"채택: 단일 소실점, 전경 가림, 접촉 그림자로 깊이 표현. 배제: 장식용 3D와 과도한 카메라 회전.",
https://onepagelove.com/secret-garden-stresa,onepagelove.com,200,Secret Garden Stresa — One Page Website Award,"메타: Elegant One Pager for Secret Garden Stresa, a private boutique residence near Lake Maggiore. / 관찰 소제목: Secret Garden Stresa | Similar One Page Websites | Framer - Build better sites, faster | Deiterhaus",큐레이션·시각 위계,채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.,
https://onepagelove.com/shopify-editions-spring-2026,onepagelove.com,200,Shopify Editions – Spring 2026 — One Page Website Award,"메타: Another spectacular landing page by Shopify for their Editions campaign, now showing Spring 2026. See their Winter edition here. / 관찰 소제목: Shopify Editions – Spring 2026 | Similar One Page Websites | Framer - Build better sites, faster | 2026 Generative AI Trends",큐레이션·시각 위계,채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.,
https://onepagelove.com/shopify-themes,onepagelove.com,200,Shopify Themes,메타: Browse 2 curated shopify themes. Each reviewed with a live demo and full-page screenshots. / 관찰 소제목: Hongo Shopify Theme | Citrus Shopify Theme,큐레이션·시각 위계,채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.,
https://onepagelove.com/simplesketche,onepagelove.com,200,SimpleSketche — One Page Website Award,"메타: An incredible 3D cube portfolio showcasing SimpleSketche, the 3D design services of Yankun Yang. / 관찰 소제목: SimpleSketche | Similar One Page Websites | Framer - Build better sites, faster | Marina Rachello",3D·공간 깊이,"채택: 단일 소실점, 전경 가림, 접촉 그림자로 깊이 표현. 배제: 장식용 3D와 과도한 카메라 회전.",
https://onepagelove.com/sky-clock,onepagelove.com,200,Sky Clock — One Page Website Award,"메타: Single-serving One Pager for Sky Clock, that visualizes today’s sky as a 24-hour gradient based on cloud coverage. “Then we added the sun and moon positions as well. It’s a poetic  / 관찰 소제목: Sky Clock | Similar One Page Websites | Framer - Build better sites, faster | 鳥獣戯間",큐레이션·시각 위계,채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.,
https://onepagelove.com/supaste,onepagelove.com,200,Supaste — One Page Website Award,"메타: Neat interactive demo in this One Pager (built with Framer) for Supaste, a macOS notch menubar app, that organizes your copied items in a searchable timeline. / 관찰 소제목: Supaste | Similar One Page Websites | Framer - Build better sites, faster | Housemait",큐레이션·시각 위계,채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.,
https://onepagelove.com/tenztan,onepagelove.com,200,Tenztan — One Page Website Award,"메타: Unique scroll experience in this dazzling One Page portfolio for Tenztan, showcasing of work by Tanmay Premee. / 관찰 소제목: Tenztan | Similar One Page Websites | Framer - Build better sites, faster | SimpleSketche",모션·상호작용,채택: 위치·스케일·불투명도 중심의 짧은 상태 전환. 배제: 정보 이해를 지연시키는 장식 모션.,
https://onepagelove.com/thayon,onepagelove.com,200,Thayon — One Page Website Award,"메타: One Pager (built with Framer) for Thayon, a service that connects AI researchers and engineers with hard-to-find, specialized job opportunities. / 관찰 소제목: Thayon | Similar One Page Websites | Framer - Build better sites, faster | Mainline Next.js Next.js Template built with Tailwind CSS",큐레이션·시각 위계,채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.,
https://onepagelove.com/tori,onepagelove.com,200,Tori by TalkJS — One Page Website Award,"메타: Terminal-inspired One Pager for Tori, an AI support agent (by TalkJS) for dev tools. / 관찰 소제목: Tori by TalkJS | Similar One Page Websites | Framer - Build better sites, faster | Housemait",큐레이션·시각 위계,채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.,
https://onepagelove.com/triple-kingdom,onepagelove.com,200,Triple Kingdom — One Page Website Award,"메타: Fun and creative Landing page for Triple Kingdom, the match & merge city-builder game by Peter Hinton. The testimonial/rating animation as you scroll down is delightful! / 관찰 소제목: Triple Kingdom | Similar One Page Websites | Framer - Build better sites, faster | Housemait",모션·상호작용,채택: 위치·스케일·불투명도 중심의 짧은 상태 전환. 배제: 정보 이해를 지연시키는 장식 모션.,
https://onepagelove.com/vault-ai,onepagelove.com,200,Vault AI — One Page Website Award,"메타: Dark-schemed One Pager for Vault AI, a financial management platform that helps small businesses track transactions and automate manual accounting work. / 관찰 소제목: Vault AI | Similar One Page Websites | Framer - Build better sites, faster | Billow",큐레이션·시각 위계,채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.,
https://onepagelove.com/waxyweb,onepagelove.com,200,WaxyWeb — One Page Website Award,"메타: Vibrant One Pager filled with positive vibes for Waxy Web creative agency. / 관찰 소제목: WaxyWeb | Similar One Page Websites | Framer - Build better sites, faster | SimpleSketche",큐레이션·시각 위계,채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.,
https://onepagelove.com/weppy,onepagelove.com,200,Weppy — One Page Website Award,"메타: Neat One Pager for Weppy – a free macOS desktop app that resizes and optimizes images offline with lossless. / 관찰 소제목: Weppy | Similar One Page Websites | Framer - Build better sites, faster | Housemait",큐레이션·시각 위계,채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.,
https://onepagelove.com/wordpress-themes,onepagelove.com,200,One Page WordPress Themes,"메타: Browse 40 curated one page wordpress themes. Each reviewed with a live demo and full-page screenshots. / 관찰 소제목: Crafto Music WordPress Theme | Crafto Freelancer WordPress Theme | Framer - Build better sites, faster | Crafto Product WordPress Theme",큐레이션·시각 위계,채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.,
https://onepagelove.com/world-cup-next,onepagelove.com,200,World Cup Next — One Page Website Award,"메타: Very useful single-serving One Pager providing the kick off time and stadium/tv info, for the next couple of World Cup matches. / 관찰 소제목: World Cup Next | Similar One Page Websites | Framer - Build better sites, faster | Sky Clock",큐레이션·시각 위계,채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.,
https://tympanus.net/codrops/2021/11/24/creative-image-hover-effects/,tympanus.net,404,creative-image-hover-effects,메타: 설명 없음,큐레이션·시각 위계,채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.,"HTTP 404; 검색/공식 보조 페이지로 존재 확인, 본문 직접 관찰 제한"
https://tympanus.net/codrops/2022/05/17/how-to-create-a-layered-zoom-effect-with-html-and-css/,tympanus.net,404,how-to-create-a-layered-zoom-effect-with-html-and-css,메타: 설명 없음,큐레이션·시각 위계,채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.,"HTTP 404; 검색/공식 보조 페이지로 존재 확인, 본문 직접 관찰 제한"
https://tympanus.net/codrops/2023/12/01/creating-a-3d-perspective-carousel-with-css/,tympanus.net,404,creating-a-3d-perspective-carousel-with-css,메타: 설명 없음,큐레이션·시각 위계,채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.,"HTTP 404; 검색/공식 보조 페이지로 존재 확인, 본문 직접 관찰 제한"
https://tympanus.net/codrops/2024/01/10/building-an-immersive-3d-gallery-with-react-three-fiber/,tympanus.net,404,building-an-immersive-3d-gallery-with-react-three-fiber,메타: 설명 없음,큐레이션·시각 위계,채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.,"HTTP 404; 검색/공식 보조 페이지로 존재 확인, 본문 직접 관찰 제한"
https://tympanus.net/codrops/2025/06/03/building-a-smooth-horizontal-scroll-experience-with-gsap/,tympanus.net,404,building-a-smooth-horizontal-scroll-experience-with-gsap,메타: 설명 없음,큐레이션·시각 위계,채택: 대표 사례의 정보 밀도와 초점 배치를 비교. 배제: 공연 템플릿과 무관한 표면 스타일 복제.,"HTTP 404; 검색/공식 보조 페이지로 존재 확인, 본문 직접 관찰 제한"
